method,eps,alpha,k,trial,seed,wall_sec,frob_resid_noisy,mahal_resid_noisy,frob_err_true,mahal_err_true,rel_frob_err_true,fms
AMDM,0.03,1.2,10,4,10167,0.05133199691772461,0.02163681129255935,0.00462397784830864,0.025117656136047644,0.006015902280397934,0.1560267213883474,0.9870738653305391
ALS,0.03,1.2,20,0,13377,0.03604888916015625,0.013441321438894415,0.0039219700610956055,0.023780732940314832,0.004004847788910381,0.15803358649694182,0.9889522365820366
Oracle-AMDM,0.03,1.2,20,0,13377,0.05475497245788574,0.019404050222884675,0.0023847221726113646,0.015020316325600601,0.0021095464623736055,0.09981670729875344,0.993847867264223
AMDM,0.03,1.2,20,0,13377,0.053043365478515625,0.019469986094979623,0.0024186886924465545,0.014578029263742968,0.00208020644398609,0.09687751232852343,0.9942458896311661
ALS,0.03,1.2,20,1,116587,0.04329705238342285,0.014161555287624618,0.004110268403799619,0.018729849761613414,0.0036818583040033547,0.1272408930867257,0.9905833641610677
Oracle-AMDM,0.03,1.2,20,1,116587,0.054978132247924805,0.08139450861932808,0.047516725751931645,0.0762838870680433,0.0416156823311874,0.518233196859804,0.6537613691293335
AMDM,0.03,1.2,20,1,116587,0.04449200630187988,0.017341883528120137,0.002699657529023246,0.014494082669841661,0.001969255477532471,0.09846528652692307,0.9951675385803403
ALS,0.03,1.2,20,2,319797,0.03683209419250488,0.016911331949278685,0.0068404189985815335,0.029182737892958367,0.00613435800049257,0.1976829762858578,0.9843606248641115
Oracle-AMDM,0.03,1.2,20,2,319797,0.05794811248779297,0.09558321847233359,0.08596020019165727,0.09070046616365036,0.08485850234470128,0.614402191031964,0.4309585457545803
AMDM,0.03,1.2,20,2,319797,0.04920029640197754,0.023359968851342772,0.004865292085094283,0.019589939322927696,0.002772570389812064,0.13270165139474954,0.9927300361842976
ALS,0.03,1.2,20,3,623007,0.03592109680175781,0.010898361813334954,0.0031035299074584073,0.024826440793501506,0.00586888935544277,0.16681921974894487,0.9916291497266059
Oracle-AMDM,0.03,1.2,20,3,623007,0.05477714538574219,0.014452286929490044,0.0023464718532111143,0.022047166714459433,0.004818369289345041,0.14814411697482405,0.9940561327095085
AMDM,0.03,1.2,20,3,623007,0.04964399337768555,0.014520998495661123,0.0023748424973167974,0.02162799792698591,0.004571869913883175,0.14532754690539437,0.9944125566720468
ALS,0.03,1.2,20,4,1026217,0.03702807426452637,0.01704959217730769,0.006077112599153173,0.020276846624603714,0.003946871311802359,0.1391786184938181,0.9930369051836537
Oracle-AMDM,0.03,1.2,20,4,1026217,0.05621933937072754,0.07157434340902767,0.04115837304242291,0.06956715171218211,0.04208587536647798,0.4775032453075325,0.6834118360056128
AMDM,0.03,1.2,20,4,1026217,0.05399298667907715,0.022601830053199923,0.0038506000788803675,0.017844292778728926,0.002606704296588949,0.12248176764966996,0.9951121953064357
ALS,0.03,1.2,50,0,1029457,0.04367685317993164,0.0109434118172024,0.0021240178617962526,0.01681659726979977,0.0019072398359283298,0.11780399524635385,0.9934365959156294
Oracle-AMDM,0.03,1.2,50,0,1029457,0.05791115760803223,0.05332195665040139,0.04072780220816673,0.056685954700294305,0.04104376438963044,0.3970976905084682,0.6124614889737791
AMDM,0.03,1.2,50,0,1029457,0.048110008239746094,0.013061996051898278,0.0014118445156362834,0.013222187019294058,0.001049657749183497,0.09262435389141391,0.9961878478257503
ALS,0.03,1.2,50,1,1132697,0.03827404975891113,0.040812615273564355,0.043186619620076916,0.0405686261017873,0.042209491046547226,0.24679006953307644,0.7757103853109134
Oracle-AMDM,0.03,1.2,50,1,1132697,0.05720090866088867,0.05945832685402308,0.04371186101512164,0.05699771023373423,0.041274087763548455,0.3467326903434302,0.6195258258257708
AMDM,0.03,1.2,50,1,1132697,0.04928469657897949,0.010283151942878578,0.0010904721199154093,0.013696909094897843,0.0015722955411171143,0.08332205136641649,0.9956099522920333
ALS,0.03,1.2,50,2,1335937,0.036209821701049805,0.009897469724629845,0.001473420932050303,0.013100005151180162,0.0010873451910833375,0.08569311534257208,0.9968454107031703
Oracle-AMDM,0.03,1.2,50,2,1335937,0.05818319320678711,0.07820409190588297,0.04053823212409979,0.08012573361568803,0.04074934305053263,0.5241390101299915,0.5660065265527375
AMDM,0.03,1.2,50,2,1335937,0.05335116386413574,0.01177190110395535,0.0010382159693791899,0.01102302821396983,0.000883772727623645,0.0721066608190643,0.9977427779710617
ALS,0.03,1.2,50,3,1639177,0.04105687141418457,0.008324217265919294,0.0015031028105754198,0.009247406097828564,0.0010488827115492884,0.05811688613688302,0.9976254774384898
Oracle-AMDM,0.03,1.2,50,3,1639177,0.05484890937805176,0.010233577989271759,0.0010825025457596037,0.009406269149895015,0.0008678409458411673,0.05911528783035592,0.9979475908182088
AMDM,0.03,1.2,50,3,1639177,0.044818878173828125,0.010188552995237115,0.0010875870138691705,0.009189316034137706,0.0008410263179480116,0.05775180931625992,0.9980060212869016
ALS,0.03,1.2,50,4,2042417,0.0408780574798584,0.007163643963547549,0.0011520791025024474,0.011102264120523894,0.0016006314955117234,0.07442113866052619,0.9967806237869865
Oracle-AMDM,0.03,1.2,50,4,2042417,0.057554006576538086,0.08622447758175636,0.04130514458446748,0.08561082554664194,0.04112270607152962,0.5738698926348468,0.7726174104364798
AMDM,0.03,1.2,50,4,2042417,0.0520172119140625,0.008731954227383066,0.0007775272663087833,0.010565199018839061,0.0011284045790129883,0.07082106249873421,0.9971600912681812
ALS,0.03,1.5,5,0,2045922,0.038555145263671875,0.0043030143066936834,0.028941213207625036,0.02449100724633397,0.02923330950979577,0.29230216630175837,0.9387055833441973
Oracle-AMDM,0.03,1.5,5,0,2045922,0.05930304527282715,0.015265364696223938,0.007825738476649741,0.016984949579429868,0.009257205676227485,0.20271675667143726,0.9782951842394911
AMDM,0.03,1.5,5,0,2045922,0.045143842697143555,0.0168909004054296,0.008412710500227146,0.014976612629874774,0.008875381200166736,0.17874709159746638,0.9813878510818409
ALS,0.03,1.5,5,1,2149427,0.03689289093017578,0.00400391357753373,0.0391321978967362,0.020783057017532105,0.04478398261673025,0.291454055802316,0.9170802300668086
Oracle-AMDM,0.03,1.5,5,1,2149427,0.05669522285461426,0.013573088601599956,0.012395224341939164,0.015148563474383713,0.014320641674460982,0.21243796138669452,0.9643767834608878
AMDM,0.03,1.5,5,1,2149427,0.05145096778869629,0.013354489719169868,0.01468286762216701,0.01416901898304393,0.016198855096908618,0.19870118461709024,0.9688704589699799
ALS,0.03,1.5,5,2,2352932,0.040170907974243164,0.007310327025507208,0.06757719443232839,0.021864326883050903,0.07822202683620699,0.2903681947874252,0.7266134718255544
Oracle-AMDM,0.03,1.5,5,2,2352932,0.06392979621887207,0.022125533979624547,0.04189680501424053,0.02070417895062446,0.04580656876294818,0.2749609031462556,0.6286172606133141
AMDM,0.03,1.5,5,2,2352932,0.059737205505371094,0.01648373262474889,0.010621311622188049,0.014109652080809883,0.00878769973585067,0.18738259017520312,0.9618969523629877
ALS,0.03,1.5,5,3,2656437,0.04334592819213867,0.007039528105967641,0.09767903876317682,0.013317150146931328,0.10034779629014132,0.1426851153374007,0.8104105921565123
Oracle-AMDM,0.03,1.5,5,3,2656437,0.05804085731506348,0.026365759949610504,0.04464344920519517,0.02742737476340377,0.056138741239064906,0.293867538350175,0.6808810124601402
AMDM,0.03,1.5,5,3,2656437,0.04743313789367676,0.01168394954068035,0.009680325024290509,0.008636254904394507,0.010343321699978342,0.09253218695598124,0.9832909878853728
ALS,0.03,1.5,5,4,3059942,0.03603100776672363,0.0029458806433797394,0.010383207854179214,0.007791785496615252,0.005910352534674987,0.10611290937737053,0.9940513535915443
Oracle-AMDM,0.03,1.5,5,4,3059942,0.05688786506652832,0.006049867815758994,0.004588008061889635,0.00701085257558915,0.0033261708652373174,0.09547772642544694,0.9963290162283556
AMDM,0.03,1.5,5,4,3059942,0.052221059799194336,0.006025973226248778,0.004714514779051387,0.00746581731372229,0.0034638753701419995,0.10167369165682975,0.9960531331614396
ALS,0.03,1.5,10,0,3063452,0.04336118698120117,0.007378909501332701,0.09890458070798516,0.022290669881776703,0.11403766536558045,0.3361415571813314,0.7213310349363796
Oracle-AMDM,0.03,1.5,10,0,3063452,0.05450081825256348,0.026044913253095246,0.04258812211799412,0.02555078137827732,0.048427863896683784,0.38530378338765886,0.6080874862699709
AMDM,0.03,1.5,10,0,3063452,0.04475903511047363,0.014124063294750864,0.008175515623518469,0.014680130709290423,0.0076556385294604306,0.22137522211840532,0.9832176591731345
ALS,0.03,1.5,10,1,3166962,0.03982210159301758,0.008696962316777645,0.08427522860852216,0.02096289901914855,0.08873908085062465,0.24529382215237522,0.6833208002704636
Oracle-AMDM,0.03,1.5,10,1,3166962,0.05781412124633789,0.021495157973655206,0.04530405774680957,0.022291530335329247,0.044350442569951985,0.2608405770873489,0.7351756122674026
AMDM,0.03,1.5,10,1,3166962,0.05164194107055664,0.015899041852243258,0.007572458097407671,0.011146475652756822,0.004795862947726372,0.13042860216497698,0.9891163677217897
ALS,0.03,1.5,10,2,3370472,0.04231977462768555,0.004210343494176456,0.026289497337945816,0.047984449814160786,0.04242305317760051,0.6997390856673635,0.941637416620377
Oracle-AMDM,0.03,1.5,10,2,3370472,0.05937600135803223,0.017240913823653642,0.008958175220913954,0.03382039290056961,0.015166346917665042,0.49319000002729246,0.9732059621576667
AMDM,0.03,1.5,10,2,3370472,0.04963183403015137,0.018822616544534855,0.009866837262743799,0.031718649611802416,0.014129163310480055,0.46254107245002013,0.9740298947363005
ALS,0.03,1.5,10,3,3673982,0.03729701042175293,0.0043212131343003,0.02121962017886953,0.029153228132706377,0.026511253859295304,0.3667803765094621,0.9521534209606184
Oracle-AMDM,0.03,1.5,10,3,3673982,0.05728602409362793,0.013714823197181397,0.007835312198261685,0.02308775045742349,0.009465489502978621,0.2904698500962944,0.9801580297626167
AMDM,0.03,1.5,10,3,3673982,0.052236080169677734,0.016746596832425187,0.008444965526357642,0.02275197442489771,0.009998136565514978,0.2862454102136149,0.9772259136313446
ALS,0.03,1.5,10,4,4077492,0.04055595397949219,0.007135928985678748,0.035761073146601194,0.016048668782287435,0.036281051769963775,0.2192085366535847,0.9430805899686279
Oracle-AMDM,0.03,1.5,10,4,4077492,0.05525374412536621,0.05342170177277874,0.04264434669835127,0.05814890520866612,0.04510622489060639,0.7942550620066384,0.5239206291154211
AMDM,0.03,1.5,10,4,4077492,0.04569602012634277,0.016098976780518744,0.0051409458311695395,0.01375636842335453,0.00521037376331111,0.18789803893761473,0.9845552362565243
ALS,0.03,1.5,20,0,4081012,0.0382227897644043,0.007834742350322653,0.08942009843985733,0.013339061175130243,0.08858422743181525,0.14248376429299273,0.5465910390784705
Oracle-AMDM,0.03,1.5,20,0,4081012,0.05781912803649902,0.06731958163463143,0.0888789203340546,0.06131946791586568,0.0823262252146886,0.6549957675721227,0.4181068861608269
AMDM,0.03,1.5,20,0,4081012,0.052667856216430664,0.005039066731776211,0.0027713760819184315,0.010867814804025702,0.00223810666852863,0.11608666776367607,0.9899199369467396
ALS,0.03,1.5,20,1,4184532,0.042368173599243164,0.003125868856674951,0.00978587246944847,0.010660956890252203,0.010198704535778232,0.15144228906874085,0.9787640319422672
Oracle-AMDM,0.03,1.5,20,1,4184532,0.05657696723937988,0.00785028356169931,0.002461925473789726,0.007008778253393473,0.0028161540456794285,0.09956192799537801,0.9863180311760769
AMDM,0.03,1.5,20,1,4184532,0.046269893646240234,0.007762617755995817,0.0024901287506848076,0.007028111554582804,0.0027604447259053076,0.09983656369811168,0.9868741627469528
ALS,0.03,1.5,20,2,97376,0.038025856018066406,0.011307614680482457,0.1550967659321678,0.018733931918719,0.1561732782537576,0.2574843871302679,0.501264467964734
Oracle-AMDM,0.03,1.5,20,2,97376,0.05961179733276367,0.0065241498922709255,0.002233192104842214,0.01233756428363938,0.003798932641588779,0.1695709257424476,0.9948635302821819
AMDM,0.03,1.5,20,2,97376,0.05087995529174805,0.0063164869564668975,0.0022664340376965368,0.012454284092467299,0.0036903122221389173,0.17117515536025618,0.99495226398131
ALS,0.03,1.5,20,3,400896,0.03776383399963379,0.0044085694430784075,0.03511258472609655,0.013781893644472097,0.03827107649092298,0.1594613546757052,0.9431189268048537
Oracle-AMDM,0.03,1.5,20,3,400896,0.055776119232177734,0.010063710725848886,0.00300790273581066,0.0075232431479826615,0.00321654109605278,0.08704656811897668,0.9956404622520532
AMDM,0.03,1.5,20,3,400896,0.04950404167175293,0.009603287955167536,0.0030625794877700125,0.007422461537959704,0.003067599918551965,0.08588048945988723,0.9956349972175025
ALS,0.03,1.5,20,4,804416,0.03715705871582031,0.00359872390530132,0.018503130243108373,0.022075650177067883,0.0190189741689086,0.27171440188537516,0.9784840352206501
Oracle-AMDM,0.03,1.5,20,4,804416,0.05592799186706543,0.010676549127227925,0.0036496361222342765,0.01703533371921625,0.00278901041143023,0.20967652029759618,0.9949989334441677
AMDM,0.03,1.5,20,4,804416,0.048692941665649414,0.010769069639072502,0.003694291131983366,0.016636785078977864,0.002737098250681368,0.20477105184996264,0.9955037288192555
ALS,0.03,1.5,50,0,807966,0.03673911094665527,0.006298183881021862,0.05860054377091537,0.011669174770117514,0.05438762018195678,0.12477960284616696,0.8248270899591057
Oracle-AMDM,0.03,1.5,50,0,807966,0.05672287940979004,0.01129484881738216,0.042970410885828474,0.01175105172922079,0.04167435355604672,0.12565512100751297,0.7520013452474144
AMDM,0.03,1.5,50,0,807966,0.052591800689697266,0.0054436607380466675,0.002016455180473377,0.007361104482032466,0.0014111059932735502,0.07871299486655138,0.9928723864171098
ALS,0.03,1.5,50,1,911516,0.040151119232177734,0.00525415546800442,0.08214829871548614,0.012325202439092861,0.08464386583782697,0.12086349171261507,0.7125474297315398
Oracle-AMDM,0.03,1.5,50,1,911516,0.05653572082519531,0.060981148518381836,0.040221010395363126,0.06502770771817928,0.04179291158625357,0.6376751904664842,0.7490741388150517
AMDM,0.03,1.5,50,1,911516,0.051934003829956055,0.007399659769732276,0.0014326149526454944,0.0066686460838252005,0.0017313884160463995,0.06539412676341336,0.9957834155691515
ALS,0.03,1.5,50,2,1115066,0.040348052978515625,0.008302813562306006,0.10786354638299651,0.009737923703422984,0.10908716896365883,0.1269676084400862,0.6756730655955867
Oracle-AMDM,0.03,1.5,50,2,1115066,0.05607795715332031,0.02507027603002624,0.039617096454904605,0.025375635675510735,0.04103024297205205,0.33085941854668705,0.7551606162323207
AMDM,0.03,1.5,50,2,1115066,0.06145787239074707,0.0028332863121006595,0.000940872264264858,0.0050731036231371,0.0009087342198271771,0.0661455002129498,0.9977662974073246
ALS,0.03,1.5,50,3,1418616,0.04256415367126465,0.0031774696001833575,0.008805356205817889,0.010494410905585172,0.009828412500238156,0.14712546913781915,0.982494916391641
Oracle-AMDM,0.03,1.5,50,3,1418616,0.05919599533081055,0.035986241732804854,0.03943861848797511,0.035468935151105684,0.04088329414866565,0.49725361155318026,0.714382664310607
AMDM,0.03,1.5,50,3,1418616,0.05043506622314453,0.0066000490211735995,0.001001148305127601,0.008051853384147054,0.000814610557184732,0.11288224915427175,0.9963944335486137
ALS,0.03,1.5,50,4,1822166,0.036949872970581055,0.008468216542117973,0.05987851343222022,0.0118164025510948,0.06083826308671725,0.10868394344776573,0.6544895097608079
Oracle-AMDM,0.03,1.5,50,4,1822166,0.057298898696899414,0.004097385421846747,0.00133988318748615,0.008268827677162848,0.0014365483602062086,0.0760543486698346,0.9965264812295551
AMDM,0.03,1.5,50,4,1822166,0.049530982971191406,0.004044338558159293,0.0013499315878051537,0.007740207218987803,0.0013961477029135801,0.07119224654245697,0.9969066397049794
ALS,0.1,1.01,5,0,1832181,0.03668999671936035,0.22149114414321508,0.05602735627451105,0.5488220574496795,0.3514734958018738,1.321221751195971,0.534064105524491
Oracle-AMDM,0.1,1.01,5,0,1832181,0.0573430061340332,0.2521826085351166,0.07244346065246907,0.5665468068597003,0.37415949123405684,1.36389191019767,0.4330248887742183
AMDM,0.1,1.01,5,0,1832181,0.051628828048706055,0.40736575163726096,0.1957455465269587,0.41031981930541866,0.1970810541494106,0.9877946100277246,0.7445621720250735
ALS,0.1,1.01,5,1,1942196,0.03684878349304199,0.1541043603849424,0.027160790221767307,0.18800085649527168,0.04121424930975509,0.4525513487926521,0.861979104328342
Oracle-AMDM,0.1,1.01,5,1,1942196,0.05722522735595703,0.1976906662638821,0.044635051614929803,0.2843807835608078,0.09360653730718904,0.6845548981549009,0.7152105483130549
AMDM,0.1,1.01,5,1,1942196,0.04873299598693848,0.4161119290603954,0.19151296061065898,0.39825959184480153,0.1783508400426132,0.958681352941118,0.7581576160678133
ALS,0.1,1.01,5,2,2152211,0.036737918853759766,0.20050269109295893,0.04768045622855933,0.4629727200694339,0.24103497085323694,1.1145194450180913,0.6162619031525567
Oracle-AMDM,0.1,1.01,5,2,2152211,0.05508899688720703,0.2056260897727543,0.04989832370680392,0.47123310231505994,0.25019335991822156,1.1344047562620274,0.5483635431282444
AMDM,0.1,1.01,5,2,2152211,0.05157899856567383,0.29338391092963695,0.09953630575990932,0.4222324465059466,0.1996656901780046,1.01644492547609,0.7070183381299948
ALS,0.1,1.01,5,3,2462226,0.036767005920410156,0.18532053328188372,0.04127671848561456,0.321398518827602,0.12174556657995608,0.7735208298362265,0.8491610165772979
Oracle-AMDM,0.1,1.01,5,3,2462226,0.056513071060180664,0.23971068969756232,0.06695774004429558,0.385475061231357,0.1727531113576481,0.9277360403916153,0.42186426747124217
AMDM,0.1,1.01,5,3,2462226,0.04833793640136719,0.24008401895280224,0.06677789378411832,0.2439530028569199,0.06972777268959898,0.5871300524323326,0.8826421524724635
ALS,0.1,1.01,5,4,2872241,0.03650403022766113,0.20398398492285377,0.04720198289502394,0.45404783497938783,0.24537036767435802,1.0928536326164395,0.7223551298293506
